brand,model,year,km,color,date,fuel,gear,engine_volume,engine_power,price
BMW,BMW 320i ED Sport Line,2015,98.450,Beyaz,16 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,151 - 175,219.750
BMW,BMW 730d Long Individual,2008,118.000,Siyah,16 Mayıs 2020,Dizel,Yarı Otomatik,2501 - 3000,226 - 250,149.000
BMW,BMW 420d xDrive Gran Coupe M Sport,2014,153.000,Kırmızı,16 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,272.000
BMW,BMW 730d Standart,2008,128.000,Siyah,16 Mayıs 2020,Dizel,Otomatik,2993,231,208.500
BMW,BMW 320i,1994,295.000,Beyaz,16 Mayıs 2020,Benzin,Düz,1991,150,35.500
BMW,BMW 320i,1994,295.000,Beyaz,16 Mayıs 2020,Benzin,Düz,1991,150,35.500
BMW,BMW 320i ED Sport Line,2013,92.000,Kırmızı,16 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,151 - 175,244.900
BMW,BMW 116i Comfort,2013,94.000,Beyaz,16 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,126 - 150,142.500
BMW,BMW 118i M Plus,2016,98.000,Mavi,16 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,126 - 150,219.750
BMW,BMW 520d Standart,2008,386.000,Siyah,16 Mayıs 2020,Dizel,Otomatik,1995,177,110.000
BMW,BMW 116i Standart,2012,104.000,Beyaz,16 Mayıs 2020,Benzin,Otomatik,1598,136,138.000
BMW,BMW 320d xDrive Standart,2009,363.000,Siyah,16 Mayıs 2020,Dizel,Otomatik,1995,177,135.000
BMW,BMW 320d Standart,2012,230.000,Beyaz,16 Mayıs 2020,Dizel,Otomatik,1995,184,202.500
BMW,BMW 520i Comfort,2014,88.650,Beyaz,16 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,151 - 175,280.000
BMW,BMW 520d Exclusive,2011,235.000,Siyah,16 Mayıs 2020,Dizel,Otomatik,1995,184,207.500
BMW,BMW 740d,2014,65.000,Siyah,16 Mayıs 2020,Dizel,Otomatik,2993,313,270.000
BMW,BMW 318i M Joy,2016,55.000,Kırmızı,16 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,126 - 150,257.000
BMW,BMW 320d Premium,2011,206.000,Beyaz,16 Mayıs 2020,Dizel,Otomatik,1995,177,140.000
BMW,BMW 320i Coupe,1994,316.822,Beyaz,16 Mayıs 2020,LPG &amp; Benzin,Düz,1991,150,47.500
BMW,BMW 118i First Edition Sport Line,2019,6.937,Gri,16 Mayıs 2020,Benzin,Otomatik,1401 - 1600,126 - 150,273.750
BMW,BMW 525d xDrive Premium,2014,143.517,Beyaz,16 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,201 - 225,316.000
BMW,BMW 520d Premium,2008,219.000,Siyah,16 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,118.000
BMW,BMW 525d xDrive Premium,2013,202.000,Beyaz,16 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,201 - 225,242.000
BMW,BMW 520d Premium,2011,270.000,Beyaz,16 Mayıs 2020,Dizel,Otomatik,1995,184,207.500
BMW,BMW 530i Standart,2003,285.000,Gri,15 Mayıs 2020,Benzin,Otomatik,2501 - 3000,226 - 250,105.000
BMW,BMW 520i Executive Luxury Line,2016,89.000,Siyah,15 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,151 - 175,329.750
BMW,BMW 216d Gran Tourer Prestige,2015,56.697,Bordo,15 Mayıs 2020,Dizel,Yarı Otomatik,1401 - 1600,101 - 125,194.900
BMW,BMW 320d xDrive Premium Line,2018,37.000,Siyah,15 Mayıs 2020,Dizel,Otomatik,1995,190,358.750
BMW,BMW 520d Standart,2013,126.500,Beyaz,15 Mayıs 2020,Dizel,Otomatik,1995,184,285.000
BMW,BMW 525d xDrive Executive Plus,2016,48.500,Beyaz,15 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,201 - 225,475.000
BMW,BMW 320i ED M Plus,2016,95.000,Beyaz,15 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,151 - 175,270.000
BMW,BMW 320i ED M Plus,2014,151.500,Beyaz,15 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,151 - 175,181.250
BMW,BMW 430i xDrive M Sport,2016,38.000,Kırmızı,15 Mayıs 2020,Benzin,Otomatik,1998,252,635.000
BMW,BMW 525d xDrive Executive M Sport,2015,149.000,Beyaz,15 Mayıs 2020,Dizel,Otomatik,1995,218,395.000
BMW,BMW 730d Long Individual,2008,210.000,Lacivert,15 Mayıs 2020,Dizel,Yarı Otomatik,2501 - 3000,226 - 250,133.000
BMW,BMW 320d M Sport,2011,285.000,Siyah,15 Mayıs 2020,Dizel,Otomatik,1995,184,130.000
BMW,BMW 116i M Sport,2011,107.000,Beyaz,15 Mayıs 2020,Benzin,Otomatik,1596,116,118.000
BMW,BMW 316i Comfort,2011,80.000,Beyaz,15 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,101 - 125,113.000
BMW,BMW 316i Standart,2014,182.000,Lacivert,15 Mayıs 2020,Benzin,Otomatik,1598,136,185.000
BMW,BMW M3,2004,189.000,Sarı,15 Mayıs 2020,Benzin,Düz,3246,343,390.000
BMW,BMW 316i Comfort,2012,203.000,Siyah,15 Mayıs 2020,Benzin,Otomatik,1598,136,168.000
BMW,BMW 320i ED Sport Line,2014,87.000,Beyaz,15 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,151 - 175,180.000
BMW,BMW 320i ED Luxury Line,2016,54.000,Kahverengi,15 Mayıs 2020,Benzin,Otomatik,1401 - 1600,151 - 175,253.500
BMW,BMW 316i Comfort,2012,98.000,Beyaz,15 Mayıs 2020,Benzin,Otomatik,1598,136,198.000
BMW,BMW 318i Prestige,2017,26.000,Beyaz,15 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,126 - 150,252.000
BMW,BMW 316i M Sport,2012,187.000,Siyah,15 Mayıs 2020,Benzin,Otomatik,1596,116,119.900
BMW,BMW 520i Comfort,2015,96.000,Siyah,15 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,151 - 175,249.000
BMW,BMW 630Ci Cabrio,2006,298.000,Siyah,15 Mayıs 2020,Benzin,Yarı Otomatik,2501 - 3000,251 - 275,245.000
BMW,BMW 530d M Sport,2011,277.500,Siyah,15 Mayıs 2020,Dizel,Otomatik,2993,245,230.000
BMW,BMW 330d Standart,2003,242.000,Gri,15 Mayıs 2020,Dizel,Otomatik,2501 - 3000,226 - 250,68.900
BMW,BMW 316i Standart,2005,200.000,Siyah,15 Mayıs 2020,Benzin,Düz,1596,115,77.500
BMW,BMW 525d xDrive Comfort,2012,166.265,Gri,15 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,201 - 225,270.000
BMW,BMW 520i Executive,2016,48.905,Siyah,15 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,151 - 175,328.000
BMW,BMW 530i Executive Luxury,2017,26.000,Gri,15 Mayıs 2020,Benzin,Otomatik,1998,252,565.000
BMW,BMW 218i Gran Coupe First Edition M Sport,2020,0,Beyaz,15 Mayıs 2020,Benzin,Otomatik,1499,140,423.000
BMW,BMW 316i M Sport,2014,108.000,Mavi,15 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,126 - 150,233.750
BMW,BMW 316i M Sport,2013,107.000,Beyaz,15 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,126 - 150,400.000
BMW,BMW 520i Executive,2016,84.000,Beyaz,15 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,151 - 175,306.500
BMW,BMW 520i Premium,2014,61.500,Mavi,15 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,151 - 175,298.000
BMW,BMW 750i,2010,205.000,Siyah,15 Mayıs 2020,Benzin,Otomatik,4395,407,289.000
BMW,BMW 520i Special Edition M Sport,2019,0,Beyaz,15 Mayıs 2020,Benzin,Otomatik,1401 - 1600,151 - 175,640.000
BMW,BMW 216d Gran Tourer Gran Tourer,2015,54.000,Beyaz,15 Mayıs 2020,Dizel,Otomatik,1496,116,225.000
BMW,BMW 116d ED Joy Plus,2015,120.000,Beyaz,15 Mayıs 2020,Dizel,Düz,1496,116,154.950
BMW,BMW 520d M Sport,2008,225.000,Siyah,15 Mayıs 2020,Dizel,Otomatik,1801 - 2000,176 - 200,136.750
BMW,BMW 420d xDrive Gran Coupe M Sport,2016,24.000,Siyah,15 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,500.000
BMW,BMW 316i Compact,1998,227.000,Mavi,15 Mayıs 2020,Benzin,Düz,1596,102,29.950
BMW,BMW 320i ED Luxury Line,2013,150.500,Lacivert,15 Mayıs 2020,Benzin,Otomatik,1401 - 1600,151 - 175,208.000
BMW,BMW 525d xDrive Executive M Sport,2014,170.000,Beyaz,15 Mayıs 2020,Dizel,Otomatik,1995,218,309.000
BMW,BMW 525d xDrive M Sport,2013,190.000,Siyah,15 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,201 - 225,339.000
BMW,BMW 320d Edition M Sport,2018,11.000,Gri,15 Mayıs 2020,Dizel,Otomatik,1995,190,389.000
BMW,BMW 520d Exclusive,2011,230.000,Siyah,15 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,172.900
BMW,BMW 730d xDrive Long Executive Lounge,2015,61.000,Siyah,15 Mayıs 2020,Dizel,Yarı Otomatik,2501 - 3000,251 - 275,1.050.000
BMW,BMW 530d Exclusive,2011,220.000,Füme,15 Mayıs 2020,Dizel,Yarı Otomatik,2501 - 3000,226 - 250,192.750
BMW,BMW 320i ED Standart,2016,41.000,Siyah,15 Mayıs 2020,Benzin,Otomatik,1401 - 1600,151 - 175,235.000
BMW,BMW 320i,2009,156.000,Beyaz,15 Mayıs 2020,LPG &amp; Benzin,Otomatik,1995,170,105.500
BMW,BMW 320d Technology,2013,192.000,Siyah,15 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,192.500
BMW,BMW 420d Sport Line,2014,95.000,Beyaz,15 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,319.500
BMW,BMW 116i Premium,2011,171.500,Siyah,15 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,126 - 150,112.950
BMW,BMW 320i ED M Plus,2016,72.000,Beyaz,15 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,151 - 175,282.900
BMW,BMW 520d Standart,2003,380.000,Füme,15 Mayıs 2020,Dizel,Düz,1951,136,68.000
BMW,BMW 520d Premium,2015,126.000,Gri,15 Mayıs 2020,Dizel,Otomatik,1995,190,352.500
BMW,BMW 320d M Sport,2012,193.000,Beyaz,15 Mayıs 2020,Dizel,Otomatik,1995,184,172.000
BMW,BMW 320d Sport Line,2015,138.000,Beyaz,15 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,243.500
BMW,BMW 520d Premium,2010,163.000,Siyah,15 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,166.000
BMW,BMW 320i ED Sport Line,2015,128.000,Beyaz,15 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,151 - 175,232.500
BMW,BMW 520d Premium,2009,305.000,Siyah,15 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,125.500
BMW,BMW 318i Standart,1993,298.000,Siyah,15 Mayıs 2020,Benzin,Düz,1796,113,40.000
BMW,BMW 525d xDrive Premium,2014,212.000,Füme,15 Mayıs 2020,Dizel,Otomatik,1995,218,285.000
BMW,BMW 320d M Sport,2013,126.023,Beyaz,15 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,230.000
BMW,BMW 418i Gran Coupe M Sport,2016,77.000,Beyaz,15 Mayıs 2020,Benzin,Otomatik,1499,136,300.000
BMW,BMW 520d Premium,2011,150.000,Beyaz,15 Mayıs 2020,Dizel,Otomatik,1995,184,256.000
BMW,BMW 320d Premium,2008,135.000,Gri,15 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,130.000
BMW,BMW 420d Luxury Line,2013,89.000,Gri,15 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,345.000
BMW,BMW 116i Premium,2011,70.000,Beyaz,15 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,126 - 150,99.500
BMW,BMW 520i Premium,2015,95.000,Siyah,15 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,151 - 175,279.900
BMW,BMW 730i M Sport,2016,90.222,Siyah,15 Mayıs 2020,Benzin,Yarı Otomatik,1801 - 2000,251 - 275,939.500
BMW,BMW 116i Premium,2014,85.000,Beyaz,15 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,126 - 150,142.000
BMW,BMW 118i Premium,2012,53.216,Beyaz,15 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,151 - 175,165.000
BMW,BMW 520d M Sport,2013,181.000,Siyah,15 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,256.000
BMW,BMW 520d Standart,2007,258.000,Siyah,15 Mayıs 2020,Dizel,Otomatik,1995,163,112.000
BMW,BMW 318i Standart,2003,263.000,Siyah,15 Mayıs 2020,Benzin,Otomatik,1995,143,68.750
BMW,BMW 320i,2009,153.000,Siyah,15 Mayıs 2020,LPG &amp; Benzin,Otomatik,1995,170,122.500
BMW,BMW 116i M Sport,2012,93.180,Beyaz,15 Mayıs 2020,Benzin,Otomatik,1598,136,137.000
BMW,BMW 318i Standart,2004,200.000,Siyah,15 Mayıs 2020,Benzin,Otomatik,1995,143,61.500
BMW,BMW 318i Standart,1994,175.000,Gri,15 Mayıs 2020,Benzin,Otomatik,1796,115,38.500
BMW,BMW 320d M Sport,2013,167.000,Beyaz,15 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,217.500
BMW,BMW 320i,2006,174.000,Siyah,15 Mayıs 2020,Benzin,Otomatik,1995,150,98.500
BMW,BMW 520d Comfort,2011,225.000,Beyaz,15 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,220.000
BMW,BMW 316Ci,2005,299.000,Siyah,15 Mayıs 2020,Benzin,Düz,1596,115,92.500
BMW,BMW 520d Exclusive,2011,298.000,Siyah,15 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,169.750
BMW,BMW 320d xDrive M Sport,2013,185.000,Beyaz,15 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,227.000
BMW,BMW 525d xDrive Premium,2013,145.000,Siyah,15 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,201 - 225,305.000
BMW,BMW 525d xDrive Premium,2013,125.000,Beyaz,15 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,201 - 225,329.000
BMW,BMW 420d M Sport,2014,126.000,Beyaz,15 Mayıs 2020,Dizel,Otomatik,1995,184,330.000
BMW,BMW 520d M Sport,2013,162.000,Beyaz,15 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,339.000
BMW,BMW 320d Techno Plus,2013,177.000,Beyaz,14 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,225.000
BMW,BMW 316i Comfort,2012,129.000,Füme,14 Mayıs 2020,LPG &amp; Benzin,Otomatik,1598,136,142.500
BMW,BMW 320i ED M Plus,2014,79.000,Beyaz,14 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,151 - 175,239.500
BMW,BMW 320d M Sport,2011,216.000,Siyah,14 Mayıs 2020,Dizel,Otomatik,1995,184,144.900
BMW,BMW 525d xDrive Executive M Sport,2015,110.000,Siyah,14 Mayıs 2020,Dizel,Otomatik,1995,218,385.000
BMW,BMW 530d Standart,2004,310.000,Füme,14 Mayıs 2020,Dizel,Otomatik,2993,231,99.750
BMW,BMW 520i Premium,2014,168.750,Siyah,14 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,151 - 175,255.500
BMW,BMW 520i Executive M Sport,2017,68.000,Beyaz,14 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,151 - 175,475.000
BMW,BMW 530d M Sport,2011,324.000,Füme,14 Mayıs 2020,Dizel,Yarı Otomatik,2501 - 3000,226 - 250,197.500
BMW,BMW 320d Premium,2010,248.000,Siyah,14 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,167.000
BMW,BMW 318i Touring,1991,420.000,Kırmızı,14 Mayıs 2020,LPG &amp; Benzin,Düz,1601 - 1800,51 - 75,23.750
BMW,BMW 520i Prestige,2017,70.000,Siyah,14 Mayıs 2020,Benzin,Otomatik,1597,170,347.500
BMW,BMW 745i,2002,365.000,Gri,14 Mayıs 2020,Benzin,Otomatik,4398,333,95.000
BMW,BMW 745i Long,2003,365.000,Gri,14 Mayıs 2020,Benzin,Yarı Otomatik,4001 - 4500,326 - 350,95.000
BMW,BMW 320i ED Sport Plus,2015,88.000,Siyah,14 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,151 - 175,247.500
BMW,BMW 320d 40th Year Edition,2016,55.000,Beyaz,14 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,367.000
BMW,BMW 316i Compact,1997,315.000,Lacivert,14 Mayıs 2020,Benzin,Düz,1596,102,123.456
BMW,BMW 316i Standart,2008,273.000,Siyah,14 Mayıs 2020,Benzin,Düz,1597,122,86.750
BMW,BMW 520i Executive,2016,84.000,Beyaz,14 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,151 - 175,307.500
BMW,BMW 320i ED 40th Year Edition,2016,98.000,Mavi,14 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,151 - 175,269.750
BMW,BMW 520d M Sport,2007,374.000,Gri,14 Mayıs 2020,Dizel,Otomatik,1801 - 2000,176 - 200,103.500
BMW,BMW 520d Comfort,2010,248.000,Siyah,14 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,140.000
BMW,BMW 520d Premium,2011,157.000,Beyaz,14 Mayıs 2020,Dizel,Otomatik,1995,184,239.500
BMW,BMW 320i ED Standart,2014,173.000,Siyah,14 Mayıs 2020,Benzin,Otomatik,1598,170,232.000
BMW,BMW 320d Premium,2008,241.000,Siyah,14 Mayıs 2020,Dizel,Otomatik,1801 - 2000,176 - 200,135.000
BMW,BMW 218i Sport Line,2016,37.500,Beyaz,14 Mayıs 2020,Benzin,Otomatik,1499,136,307.500
BMW,BMW 320d M Sport,2012,199.000,Siyah,14 Mayıs 2020,Dizel,Otomatik,1995,184,155.000
BMW,BMW 116i Premium,2011,71.500,Gri (Gümüş),14 Mayıs 2020,LPG &amp; Benzin,Otomatik,1596,116,121.500
BMW,BMW 520d Premium,2011,192.000,Füme,14 Mayıs 2020,Dizel,Otomatik,1995,184,190.000
BMW,BMW 525d xDrive Premium,2015,150.000,Siyah,14 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,201 - 225,340.000
BMW,BMW 520d Comfort,2011,189.000,Siyah,14 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,240.000
BMW,BMW i8,2015,56.000,Beyaz,14 Mayıs 2020,LPG &amp; Benzin,Otomatik,1500,362,925.000
BMW,BMW 418i Gran Coupe Luxury Line,2016,101.000,Sarı,14 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,126 - 150,267.000
BMW,BMW 520d Gran Turismo Luxury Line,2013,142.500,Füme,14 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,345.000
BMW,BMW 330i M Sport,2004,211.000,Siyah,14 Mayıs 2020,Benzin,Otomatik,2501 - 3000,226 - 250,132.000
BMW,BMW 525d xDrive Executive,2015,95.000,Siyah,14 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,201 - 225,395.000
BMW,BMW 520d Standart,2013,167.000,Gri,14 Mayıs 2020,Dizel,Otomatik,1995,184,247.500
BMW,BMW 320d Standart,2003,285.000,Kırmızı,14 Mayıs 2020,Dizel,Düz,1801 - 2000,126 - 150,59.000
BMW,BMW 520d Premium,2008,395.000,Siyah,14 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,109.750
BMW,BMW 218i Active Tourer Active Tourer,2014,45.000,Siyah,14 Mayıs 2020,Benzin,Otomatik,1499,136,189.900
BMW,BMW 320d Premium,2009,257.000,Beyaz,14 Mayıs 2020,Dizel,Otomatik,1801 - 2000,176 - 200,115.000
BMW,BMW 320d Premium,2009,257.000,Beyaz,14 Mayıs 2020,Dizel,Otomatik,1801 - 2000,176 - 200,115.000
BMW,BMW 520i Executive Plus,2016,111.000,Beyaz,14 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,151 - 175,325.000
BMW,BMW 525d xDrive M Sport,2015,116.000,Beyaz,14 Mayıs 2020,Dizel,Otomatik,1995,218,432.000
BMW,BMW 520d M Sport,2011,123.000,Beyaz,14 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,277.500
BMW,BMW 320d Luxury,2010,232.000,Siyah,14 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,147.500
BMW,BMW 525d xDrive M Sport,2013,125.000,Beyaz,14 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,201 - 225,337.500
BMW,BMW 525d xDrive xDrive,2014,229.000,Beyaz,14 Mayıs 2020,Dizel,Otomatik,1995,218,320.000
BMW,BMW 318i Standart,1988,280.000,Siyah,14 Mayıs 2020,Benzin,Düz,1796,113,19.500
BMW,BMW 316i M Sport,2013,122.000,Beyaz,14 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,126 - 150,184.500
BMW,BMW 525d xDrive Comfort,2014,129.000,Siyah,14 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,201 - 225,325.000
BMW,BMW 520i Standart,1992,294.000,Beyaz,14 Mayıs 2020,LPG &amp; Benzin,Otomatik,1991,150,28.000
BMW,BMW 320i,2010,126.000,Siyah,14 Mayıs 2020,Benzin,Otomatik,1801 - 2000,151 - 175,145.000
BMW,BMW 320i ED M Plus,2014,129.000,Gri,13 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,151 - 175,223.900
BMW,BMW 520d M Sport,2012,232.000,Beyaz,13 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,225.000
BMW,BMW 320i First Edition M Sport,2019,8.500,Gri,13 Mayıs 2020,Benzin,Otomatik,1401 - 1600,151 - 175,485.000
BMW,BMW 320i ED Modern Line,2013,148.000,Beyaz,13 Mayıs 2020,Benzin,Otomatik,1598,170,191.000
BMW,BMW 320d Premium,2009,239.000,Mavi,13 Mayıs 2020,Dizel,Otomatik,1801 - 2000,176 - 200,114.500
BMW,BMW 525tds Standart,1999,280.000,Siyah,13 Mayıs 2020,Dizel,Otomatik,2498,143,49.750
BMW,BMW 320d Premium,2006,260.000,Füme,13 Mayıs 2020,Dizel,Otomatik,1995,163,89.500
BMW,BMW 520d Exclusive,2011,185.000,Beyaz,13 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,222.500
BMW,BMW 530i Executive M,2017,98.000,Beyaz,13 Mayıs 2020,Benzin,Otomatik,1998,252,550.000
BMW,BMW 320d Luxury,2013,130.000,Siyah,13 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,239.950
BMW,BMW 218i Active Tourer Active Tourer,2015,56.950,Lacivert,13 Mayıs 2020,Benzin,Otomatik,1499,136,189.500
BMW,BMW 525d xDrive Premium,2016,118.000,Gri,13 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,201 - 225,325.000
BMW,BMW 118i Joy Plus,2015,58.000,Kırmızı,13 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,126 - 150,153.500
BMW,BMW 318i Standart,1994,330.000,Beyaz,13 Mayıs 2020,Benzin,Düz,1796,113,31.750
BMW,BMW 520i Premium,2015,84.000,Füme,13 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,151 - 175,288.000
BMW,BMW 320i ED 40th Year Edition,2015,85.000,Mavi,13 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,151 - 175,294.900
BMW,BMW 320i ED Modern Line Plus,2014,164.000,Beyaz,13 Mayıs 2020,Benzin,Otomatik,1598,170,195.000
BMW,BMW 216d Active Tourer Active Tourer,2016,66.000,Siyah,13 Mayıs 2020,Dizel,Otomatik,1496,116,199.900
BMW,BMW 520i Standart,2004,402.000,Kahverengi,13 Mayıs 2020,Benzin,Otomatik,2171,170,81.000
BMW,BMW 316i M Sport,2014,120.000,Beyaz,13 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,126 - 150,225.000
BMW,BMW 520i Premium,2015,77.800,Beyaz,13 Mayıs 2020,Benzin,Otomatik,1592,170,291.000
BMW,BMW 520d Standart,2003,400.000,Gri,13 Mayıs 2020,Dizel,Düz,1951,136,52.000
BMW,BMW 520i Business,1997,375.000,Beyaz,13 Mayıs 2020,Benzin,Otomatik,2501 - 3000,126 - 150,52.500
BMW,BMW 320i,1992,337.000,Siyah,13 Mayıs 2020,LPG &amp; Benzin,Düz,1991,150,48.000
BMW,BMW 316i M Sport,2013,122.000,Beyaz,13 Mayıs 2020,Benzin,Otomatik,1598,136,179.900
BMW,BMW 525d xDrive M Sport,2014,123.000,Beyaz,13 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,201 - 225,375.900
BMW,BMW 320d M Sport,2015,183.000,Beyaz,13 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,257.000
BMW,BMW 320i ED Sport Line,2015,94.000,Gri,13 Mayıs 2020,Benzin,Otomatik,1598,170,232.000
BMW,BMW 730d Long Standart,2006,516.000,Siyah,13 Mayıs 2020,Dizel,Otomatik,2993,231,165.000
BMW,BMW 520i Standart,1997,400.000,Gri (titanyum),13 Mayıs 2020,LPG &amp; Benzin,Düz,1991,150,55.000
BMW,BMW 320i ED Sport Line,2016,103.500,Siyah,13 Mayıs 2020,Benzin,Otomatik,1598,170,232.500
BMW,BMW 320d Edition Sport Line,2018,37.000,Siyah,13 Mayıs 2020,Dizel,Otomatik,1995,190,389.900
BMW,BMW 320i ED Standart,2014,119.000,Beyaz,13 Mayıs 2020,Benzin,Otomatik,1598,170,197.000
BMW,BMW 318i Standart,2001,276.000,Gri,13 Mayıs 2020,Benzin,Otomatik,1895,118,55.500
BMW,BMW 320i ED Modern Line,2014,90.000,Beyaz,13 Mayıs 2020,Benzin,Otomatik,1401 - 1600,151 - 175,216.000
BMW,BMW 520d xDrive Pure,2018,50.000,Siyah,13 Mayıs 2020,Dizel,Otomatik,1995,190,614.950
BMW,BMW 420d xDrive M Sport,2016,120.000,Beyaz,13 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,296.000
BMW,BMW 116i Comfort,2013,121.000,Beyaz,13 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,126 - 150,133.900
BMW,BMW 116d M Sport,2016,115.000,Beyaz,13 Mayıs 2020,Dizel,Yarı Otomatik,1401 - 1600,101 - 125,205.000
BMW,BMW 525d xDrive xDrive,2012,213.000,Beyaz,13 Mayıs 2020,Dizel,Otomatik,1995,218,200.000
BMW,BMW 318i 40th Year Edition,2017,63.000,Gri,13 Mayıs 2020,Benzin,Otomatik,1499,136,275.000
BMW,BMW 320d Premium,2006,246.000,Siyah,13 Mayıs 2020,Dizel,Otomatik,1995,163,97.500
